# Name, date, frequency, T_b_10, err_Tb, Doppler factor, Speed, error Speed, Lorentz factor , Viewing angle 
J1354-0206,2018-12-04,2252.0,82.55406990372208,0.1466879577241499,16.510813980744416,0.5929313290451828,0.40470119025067547,8.296336758054757,0.24983401258442978
J1354-0206,2018-12-04,8652.0,12.296751251922313,0.013798451703340481,2.4593502503844626,0.5929313290451828,0.40470119025067547,1.5044565559282561,12.385849753953954
J1354-0206,2018-12-20,2252.0,187.29749485649842,0.4031078541614162,37.45949897129968,0.5929313290451828,0.40470119025067547,18.747789870573285,0.04844330112694585
J1354-0206,2018-12-20,8652.0,9.677864862235806,0.008816839523445918,1.9355729724471613,0.5929313290451828,0.40470119025067547,1.3169253665972016,20.945947736008527
J1354-0206,2018-12-29,2252.0,61.40540652740428,0.13604756312098493,12.281081305480857,0.5929313290451828,0.40470119025067547,6.19556705991681,0.4524243250506156
J1354-0206,2018-12-29,8652.0,6.443041392004405,0.015067382650485489,1.288608278400881,0.5929313290451828,0.40470119025067547,1.1687333174145274,49.52077856768425
J1354-0206,2021-07-07,2277.75,174.64440561817275,0.2490289755645457,34.928881123634554,0.5929313290451828,0.40470119025067547,17.4837879831701,0.055720938892665266
J1354-0206,2021-07-07,8635.75,4.910543247858283,0.005460357903640515,0.9821086495716567,0.5929313290451828,0.40470119025067547,-,-
J1354-0206,2022-07-03,4352.0,16.794583389459827,0.01673039971487345,3.3589166778919655,0.5929313290451828,0.40470119025067547,1.8806493315447517,6.36318028919361
J1354-0206,2022-07-03,7616.0,5.060732886757423,0.0063718968212229275,1.0121465773514846,0.5929313290451828,0.40470119025067547,1.17374711735181,72.40744276809127
J1356-1101,2005-07-09,2309.474375,0.9251093379190517,0.004882684402469657,0.18502186758381034,1.8716452333476898,4.050180327212151,-,-
J1356-1101,2005-07-09,8646.224375,1.5172310634462427,0.018870407115589703,0.30344621268924854,1.8716452333476898,4.050180327212151,-,-
J1356-1101,2011-03-12,8354.99,0.33459992295124014,0.0008588715032805076,0.06691998459024803,1.8716452333476898,4.050180327212151,-,-
J1356-1101,2014-01-04,2276.0,1.9315758516693058,0.0075267051166653985,0.38631517033386115,1.8716452333476898,4.050180327212151,-,-
J1356-1101,2014-01-04,8652.0,2.7927780111645952,0.01601721951374927,0.558555602232919,1.8716452333476898,4.050180327212151,-,-
J1356-1101,2017-03-27,2252.0,9.581108496030046,0.024274999572865844,1.9162216992060093,1.8716452333476898,4.050180327212151,2.133093859496635,31.224439106062782
J1356-1101,2017-03-27,8652.0,3.355311084133964,0.011694622379869315,0.6710622168267928,1.8716452333476898,4.050180327212151,-,-
J1356-1101,2018-06-13,2276.0,5.656954000860472,0.01876455250989031,1.1313908001720945,1.8716452333476898,4.050180327212151,2.555748650840859,44.69693902541953
J1356-1101,2018-06-13,8652.0,1.8764276062371277,0.00852876389326944,0.37528552124742554,1.8716452333476898,4.050180327212151,-,-
