# name, date, code, BW,  frequency, maj, min, PA, rms, S_VLBI, S_core, S_core/S_VLBI, S_VLBI/S_RATAN, Core Size, z, T_b 
'J0001+1914', '1996-01-02', 'BB023', '16.0', '2266.89625', 9.59, 3.74, 102.8, 1.44, 0.56, 0.56, 1., 1., 0.3 , 3.1 , 587.3887992135809
'J0001+1914', '1996-01-02', 'BB023', '16.0', '8336.89625', 2.93, 0.94, 104.1, 1.15, 0.38, 0.38, 1., 1., 0.16 , 3.1 , 102.07965868244587
'J0001+1914', '1996-03-13', 'BB023', '16.0', '2266.89625', 7.67, 3.53, 89., 1.4, 0.55, 0.55, 1., 1., 0.39 , 3.1 , 355.0015009069262
'J0001+1914', '1996-03-13', 'BB023', '16.0', '8336.89625', 2.12, 0.98, 89., 1.03, 0.47, 0.47, 1., 1., 0.18 , 3.1 , 105.74593913221315
'J0001+1914', '2008-12-17', 'rdv72', '64.0', '2305.49', 13.09, 3.89, 101.6, 0.94, 0.24, 0.24, 1., 1., 2.57 , 3.1 , 3.4182313964803446
'J0001+1914', '2008-12-17', 'rdv72', '64.0', '8642.24', 4.11, 1.14, 100., 1.42, 0.35, 0.35, 1., 1., 0.63 , 3.1 , 5.911149180864952
'J0001+1914', '2009-05-13', 'RDV75', '32.0', '2309.474375', 4.32, 2.51, 98.44, 0.28, 0.29, 0.26, 0.9, 0.9, 0.62 , 3.1 , 62.74006827819713
'J0001+1914', '2009-05-13', 'RDV75', '32.0', '8646.224375', 1.26, 0.7, 94.2, 0.25, 0.25, 0.22, 0.86, 0.86, 0.22 , 3.1 , 30.02157484849392
'J0001+1914', '2009-07-29', 'rdv76', '32.0', '2305.49', 5.59, 2.58, 97.75, 0.63, 0.3, 0.3, 1., 1., 1.01 , 3.1 , 27.853519371955855
'J0001+1914', '2009-07-29', 'rdv76', '32.0', '8642.24', 1.53, 0.69, 97.5, 0.56, 0.27, 0.27, 1., 1., 0.41 , 3.1 , 10.914386474580624
'J0001+1914', '2010-06-23', 'RDV79', '32.0', '2309.45875', 5.96, 2.51, 94.56, 0.29, 0.29, 0.23, 0.79, 0.79, 0.75 , 3.1 , 38.68281742125884
'J0001+1914', '2010-06-23', 'RDV79', '32.0', '8646.20875', 1.47, 0.78, 95., 0.29, 0.26, 0.22, 0.86, 0.86, 0.4 , 3.1 , 9.373674926664233
'J0001+1914', '2011-07-24', 'bc196x3', '128.0', '8354.99', 2.2, 1.04, 87.75, 0.14, 0.23, 0.2, 0.89, 0.89, 0.45 , 3.1 , 7.176920945831033
'J0001+1914', '2012-06-27', 'rdv93', '64.0', '2305.49', 8.69, 4.58, 102.2, 0.41, 0.22, 0.22, 1., 1., 1.19 , 3.1 , 14.544864564996878
'J0001+1914', '2012-10-03', 'rdv95', '32.0', '2305.49', 11.96, 6.52, 113.94, 0.53, 0.23, 0.23, 1., 1., 1.35 , 3.1 , 11.81489700748714
'J0001+1914', '2012-10-03', 'rdv95', '32.0', '8642.24', 3.34, 1.8, 113.9, 0.42, 0.24, 0.24, 1., 1., 0.46 , 3.1 , 7.485086816367616
'J0001+1914', '2017-04-25', 'rv122', '32.0', '2305.25', 8.41, 3.59, 89.7, 0.48, 0.2, 0.2, 1., 1., 1.06 , 3.1 , 16.411454420456057
'J0001+1914', '2017-04-25', 'rv122', '32.0', '8635.75', 2.31, 0.99, 89.94, 0.35, 0.14, 0.14, 1., 1., 0.44 , 3.1 , 4.982087398806906
'J0001+1914', '2017-08-01', 'rv125', '32.0', '2305.25', 4.18, 2.6, 87.2, 0.44, 0.2, 0.17, 0.84, 0.84, 0.94 , 3.1 , 17.725365399009345
'J0001+1914', '2017-08-01', 'rv125', '32.0', '8635.75', 1.32, 0.71, 93.25, 0.36, 0.13, 0.13, 1., 1., 0.35 , 3.1 , 7.182763453951526
'J0001+1914', '2018-05-01', 'bs262a2', '256.0', '4344.0', 4.32, 1.62, 83.94, 0.35, 0.14, 0.14, 1., 1., 0.56 , 3.1 , 11.57144022486222
'J0001+1914', '2018-05-01', 'bs262a2', '256.0', '7624.0', 2.45, 0.94, 83.25, 0.38, 0.12, 0.12, 1., 1., 0.47 , 3.1 , 4.494603119851529
'J0001+1914', '2020-11-18', 'rv144', '64.0', '2315.25', 7.39, 3.87, 94.44, 0.28, 0.1, 0.1, 1., 1., 0.92 , 3.1 , 11.390336832127428
'J0001+1914', '2020-11-18', 'rv144', '64.0', '8635.75', 2.1, 1.17, 92.25, 0.22, 0.11, 0.11, 1., 1., 0.46 , 3.1 , 3.4557614161603785
'J0001+1914', '2021-09-08', 'rv149', '64.0', '2277.75', 5.25, 2.68, 80.25, 0.19, 0.09, 0.08, 0.91, 0.91, 0.51 , 3.1 , 30.98012752612771
'J0001+1914', '2021-09-08', 'rv149', '64.0', '8635.75', 1.72, 0.73, 94.3, 0.21, 0.14, 0.12, 0.87, 0.87, 0.22 , 3.1 , 17.10524024138467
'J0001+1914', '2022-05-04', 'rv153', '64.0', '2277.75', 7.86, 3.78, 95., 0.25, 0.09, 0.07, 0.81, 0.81, 0.87 , 3.1 , 8.855743880655089
'J0001+1914', '2022-05-04', 'rv153', '64.0', '8635.75', 1.81, 1., 90.5, 0.25, 0.11, 0.11, 1., 1., 0.42 , 3.1 , 4.047715008650667
'J0048+0640', '2004-04-30', 'BP110', '32.0', '2309.474375', 9.79, 4.39, 73.94, 1.09, 0.22, 0.22, 1., 1., 3.97 , 3.58 , 1.4572924822334292
'J0048+0640', '2004-04-30', 'BP110', '32.0', '8646.224375', 2.47, 1.08, 82.9, 0.82, 0.07, 0.05, 0.74, 0.74, 0.24 , 3.58 , 6.38266466623829
'J0048+0640', '2004-05-08', 'BP110', '32.0', '2309.474375', 7.71, 3.1, 95.2, 0.96, 0.22, 0.22, 1., 1., 4.72 , 3.58 , 1.0474653606183244
'J0048+0640', '2004-05-08', 'BP110', '32.0', '8646.224375', 2.39, 0.98, 81.7, 1.05, 0.07, 0.06, 0.81, 0.81, 0.24 , 3.58 , 7.395050687775099
'J0048+0640', '2014-08-09', 'BG219E', '128.0', '2291.875', 10.31, 4.69, 72.8, 0.45, 0.24, 0.24, 1., 1., 4.17 , 3.58 , 1.4609975554881398
'J0048+0640', '2014-08-09', 'BG219E', '384.0', '8667.875', 2.84, 1.27, 71.56, 0.22, 0.11, 0.05, 0.51, 0.51, 0.53 , 3.58 , 1.4363502900277183
'J0048+0640', '2017-09-18', 'uf001q', '384.0', '8652.0', 4.09, 1.95, 99.1, 0.48, 0.06, 0.06, 1., 1., 2.39 , 3.58 , 0.07469693012222316
'J0048+0640', '2017-09-18', 'uf001q', '96.0', '2252.0', 21.28, 6.15, 106.5, 0.51, 0.29, 0.29, 1., 1., 4.17 , 3.58 , 1.8192010445777076
'J0048+0640', '2018-01-18', 'ug002a', '384.0', '8652.0', 3.41, 1.04, 107.94, 0.16, 0.12, 0.06, 0.51, 0.51, 0.57 , 3.58 , 1.361035961886433
'J0048+0640', '2018-01-18', 'ug002a', '96.0', '2252.0', 14.05, 3.9, 108.1, 0.36, 0.31, 0.31, 1., 1., 4.7 , 3.58 , 1.5650595312316724
'J0100-2708', '2016-07-23', 'bp192h3', '256.0', '4344.0', 4.86, 1.94, 84.9, 0.34, 0.08, 0.07, 0.81, 0.81, 1.01 , 3.52 , 1.9624589674106216
'J0100-2708', '2016-07-23', 'bp192h3', '256.0', '7624.0', 3.22, 1.3, 84.7, 0.42, 0.03, 0.02, 0.77, 0.77, 0.24 , 3.52 , 3.82262290276583
'J0121-2806', '2005-05-12', 'BP118', '32.0', '2309.474375', 8.98, 3.42, 91.9, 1.16, 0.1, 0.1, 1., 1., 0.71 , 3.11 , 18.71003424538389
'J0121-2806', '2005-05-12', 'BP118', '32.0', '8646.224375', 3.51, 1.19, 101.8, 1.15, 0.14, 0.14, 1., 1., 0.8 , 3.11 , 1.4290813370487974
'J0121-2806', '2014-12-20', 'BG219F', '128.0', '2291.875', 8.83, 3.38, 96.44, 0.42, 0.16, 0.13, 0.84, 0.84, 0.76 , 3.11 , 21.882787605362196
'J0121-2806', '2014-12-20', 'BG219F', '384.0', '8667.875', 2.31, 0.9, 95.25, 0.22, 0.13, 0.11, 0.87, 0.87, 0.42 , 3.11 , 4.205437011022582
'J0121-2806', '2017-07-16', 'uf001n', '384.0', '8652.0', 1.98, 0.76, 93.7, 0.41, 0.13, 0.12, 0.93, 0.93, 0.44 , 3.11 , 4.187363210018867
'J0121-2806', '2017-07-16', 'uf001n', '96.0', '2252.0', 7.59, 2.83, 96., 1.11, 0.13, 0.13, 1., 1., 0.62 , 3.11 , 34.54901977046092
'J0121-2806', '2018-07-31', 'ug002n', '384.0', '8652.0', 2.57, 0.87, 100.75, 0.26, 0.1, 0.1, 0.98, 0.98, 0.53 , 3.11 , 2.3928844807125755
'J0121-2806', '2018-07-31', 'ug002n', '96.0', '2252.0', 9.75, 3.14, 101.1, 0.99, 0.14, 0.14, 1., 1., 0.42 , 3.11 , 76.69509743398943
'J0131+4358', '2020-09-11', 'br235a2', '256.0', '4344.0', 10.82, 3.1, 50.22, 0.24, 0.01, 0.01, 1., 1., 0.58 , 3.12 , 0.975420368202396
'J0148+4215', '2012-02-08', 'rdv91', '32.0', '2305.49', 5.29, 4.7, 106.6, 0.36, 0.08, 0.08, 1., 1., 0.57 , 3.24 , 23.14840123768483
'J0148+4215', '2012-02-08', 'rdv91', '32.0', '8642.24', 1.55, 1.28, 126.25, 0.35, 0.12, 0.12, 1., 1., 0.13 , 3.24 , 50.431341205710574
'J0148+4215', '2017-05-31', 'uf001j', '384.0', '8652.0', 1.65, 1.01, 91.3, 0.24, 0.11, 0.11, 1., 1., 0.25 , 3.24 , 12.287000702758373
'J0148+4215', '2017-05-31', 'uf001j', '96.0', '2252.0', 6.46, 3.94, 93.6, 0.46, 0.09, 0.09, 1., 1., 0.55 , 3.24 , 29.71432970680014
'J0148+4215', '2018-07-27', 'ug002m', '384.0', '8652.0', 1.48, 1.12, 76.56, 0.23, 0.13, 0.13, 1., 1., 0.28 , 3.24 , 11.355724215898045
'J0148+4215', '2018-07-27', 'ug002m', '96.0', '2252.0', 5.88, 4.19, 80., 0.64, 0.08, 0.08, 1., 1., 0.61 , 3.24 , 22.11540999658198
'J0151+2517', '2005-07-09', 'BK124', '32.0', '2309.474375', 7.76, 3.27, 92.8, 0.82, 0.19, 0.19, 1., 1., 1.93 , 3.1 , 4.764152224585017
'J0151+2517', '2005-07-09', 'BK124', '32.0', '8646.224375', 4.2, 1.01, 105.7, 1.02, 0.11, 0.11, 1., 1., 1.66 , 3.1 , 0.26306979051405377
'J0151+2517', '2014-06-09', 'bg219d', '128.0', '2276.0', 8.48, 5.14, 79.6, 2.49, 0.13, 0.13, 1., 1., 1.37 , 3.1 , 6.79437938977774
'J0151+2517', '2014-06-09', 'bg219d', '384.0', '8652.0', 2.22, 1.29, 74.6, 0.31, 0.09, 0.06, 0.69, 0.69, 0.29 , 3.1 , 4.807134332477169
'J0151+2517', '2017-08-05', 'uf001o', '384.0', '8652.0', 2.01, 0.97, 92.3, 0.24, 0.11, 0.08, 0.78, 0.78, 0.29 , 3.1 , 6.557095079478438
'J0151+2517', '2017-08-05', 'uf001o', '96.0', '2252.0', 7.68, 3.67, 93.6, 0.53, 0.16, 0.16, 1., 1., 2.14 , 3.1 , 3.4351828725072897
'J0151+2517', '2018-09-24', 'ug002r', '384.0', '8652.0', 1.85, 0.93, 91.06, 0.22, 0.11, 0.08, 0.79, 0.79, 0.31 , 3.1 , 5.988871440675672
'J0151+2517', '2018-09-24', 'ug002r', '96.0', '2252.0', 7.17, 3.48, 93.6, 0.58, 0.16, 0.16, 1., 1., 2.46 , 3.1 , 2.6606097984181813
'J0203+1134', '1996-04-23', 'BE010', '64.0', '15082.99', 1.36, 0.61, 100.44, 0.35, 0.51, 0.45, 0.87, 0.87, 0.36 , 3.63 , 8.670805992048145
'J0203+1134', '1996-05-02', 'BE010', '64.0', '15082.99', 1.23, 0.67, 89.06, 0.38, 0.49, 0.43, 0.86, 0.86, 0.38 , 3.63 , 7.432215705476427
'J0203+1134', '1996-06-12', 'BK042', '64.0', '15363.24', 1.23, 0.58, 90.06, 0.18, 0.48, 0.39, 0.8, 0.8, 0.25 , 3.63 , 14.992831039640626
'J0203+1134', '1998-10-01', 'RDV11', '16.0', '2290.4821875', 6.07, 2.98, 98.25, 0.78, 0.79, 0.77, 0.97, 0.97, 1.36 , 3.63 , 45.049339185825914
'J0203+1134', '1998-10-01', 'RDV11', '16.0', '8644.2321875', 1.62, 0.73, 97.94, 0.55, 0.53, 0.38, 0.72, 0.72, 0.64 , 3.63 , 6.90631648651219
'J0203+1134', '1998-11-01', 'BK052', '64.0', '15363.474375', 1.25, 0.56, 97.8, 0.35, 0.67, 0.49, 0.73, 0.73, 0.28 , 3.63 , 15.425162644584198
'J0203+1134', '1999-03-08', 'RDV13', '32.0', '2292.474375', 4.23, 2.47, 89.3, 2.2, 0.78, 0.78, 1., 1., 1.28 , 3.63 , 50.92136526556458
'J0203+1134', '1999-03-08', 'RDV13', '32.0', '8646.224375', 1.71, 0.6, 98., 0.98, 0.38, 0.3, 0.77, 0.77, 0.4 , 3.63 , 13.830142766543704
'J0203+1134', '1999-04-15', 'RDV14', '32.0', '2292.474375', 6.41, 3.11, 95.2, 1.14, 0.67, 0.67, 1., 1., 1.33 , 3.63 , 40.90365181132279
'J0203+1134', '1999-04-15', 'RDV14', '32.0', '8646.224375', 1.76, 0.83, 96.8, 0.61, 0.62, 0.49, 0.79, 0.79, 0.47 , 3.63 , 16.594804992260045
'J0203+1134', '1999-05-10', 'RDV15', '32.0', '2292.474375', 4.36, 3.24, 96.75, 0.73, 0.83, 0.83, 1., 1., 1.47 , 3.63 , 41.216908854691134
'J0203+1134', '1999-05-10', 'RDV15', '32.0', '8646.224375', 1.2, 0.89, 98.5, 0.79, 0.72, 0.56, 0.77, 0.77, 0.47 , 3.63 , 18.869438496814645
'J0203+1134', '1999-06-21', 'RDV16', '32.0', '2292.474375', 8.58, 3.25, 93.44, 0.68, 0.78, 0.78, 1., 1., 1.39 , 3.63 , 43.406281808946126
'J0203+1134', '1999-06-21', 'RDV16', '32.0', '8646.224375', 2.37, 0.84, 94.9, 0.57, 0.72, 0.57, 0.8, 0.8, 0.51 , 3.63 , 16.898820902158473
'J0203+1134', '1999-08-02', 'RDV17', '32.0', '2292.474375', 6.21, 2.44, 100.4, 2.19, 0.82, 0.82, 1., 1., 1.23 , 3.63 , 58.08860299822361
'J0203+1134', '1999-08-02', 'RDV17', '32.0', '8646.224375', 1.96, 0.58, 97., 1.73, 0.64, 0.54, 0.84, 0.84, 0.48 , 3.63 , 17.60213883257927
'J0203+1134', '1999-12-20', 'RDV18', '32.0', '2292.474375', 6.39, 2.59, 100.1, 0.69, 0.8, 0.76, 0.95, 0.95, 1.43 , 3.63 , 39.656952621923764
'J0203+1134', '1999-12-20', 'RDV18', '32.0', '8646.224375', 1.86, 0.65, 99., 0.57, 0.49, 0.37, 0.76, 0.76, 0.44 , 3.63 , 14.450908132395352
'J0203+1134', '2000-03-13', 'RDV20', '32.0', '2292.474375', 5.89, 2.93, 100.75, 0.66, 0.77, 0.72, 0.94, 0.94, 1.46 , 3.63 , 36.41188978540425
'J0203+1134', '2000-03-13', 'RDV20', '32.0', '8646.224375', 1.71, 0.64, 99.7, 0.5, 0.55, 0.42, 0.75, 0.75, 0.47 , 3.63 , 14.402372768686227
'J0203+1134', '2000-05-22', 'RDV21', '32.0', '2292.474375', 5.86, 2.7, 97.94, 0.78, 0.76, 0.7, 0.92, 0.92, 1.42 , 3.63 , 37.38978530812048
'J0203+1134', '2000-05-22', 'RDV21', '32.0', '8646.224375', 1.24, 0.77, 99.5, 0.72, 0.56, 0.42, 0.74, 0.74, 0.45 , 3.63 , 15.55026624242323
'J0203+1134', '2000-07-06', 'RDV22', '32.0', '2292.474375', 6.69, 3., 93.5, 0.45, 0.71, 0.62, 0.88, 0.88, 1.16 , 3.63 , 49.72183747208293
'J0203+1134', '2000-07-06', 'RDV22', '32.0', '8646.224375', 1.86, 0.82, 94.8, 0.44, 0.59, 0.45, 0.77, 0.77, 0.43 , 3.63 , 18.522558876543556
'J0203+1134', '2000-10-23', 'RDV23', '32.0', '2292.474375', 6.45, 2.34, 97.06, 0.86, 0.71, 0.71, 1., 1., 1.31 , 3.63 , 44.07804789664735
'J0203+1134', '2000-10-23', 'RDV23', '32.0', '8646.224375', 1.27, 0.64, 78.9, 0.67, 0.73, 0.59, 0.8, 0.8, 0.33 , 3.63 , 40.887432179430476
'J0203+1134', '2000-12-04', 'RDV24', '32.0', '2292.474375', 4.25, 2.22, 79.5, 0.68, 0.71, 0.71, 1., 1., 1.64 , 3.63 , 28.345536859190624
'J0203+1134', '2000-12-04', 'RDV24', '32.0', '8646.224375', 1.22, 0.57, 86.94, 0.39, 0.63, 0.48, 0.75, 0.75, 0.22 , 3.63 , 72.26300192235425
'J0203+1134', '2001-01-29', 'RDV25', '32.0', '2292.474375', 5.46, 2.28, 94.1, 0.72, 0.69, 0.62, 0.9, 0.9, 1.32 , 3.63 , 37.924419280944015
'J0203+1134', '2001-01-29', 'RDV25', '32.0', '8646.224375', 1.55, 0.58, 94.8, 0.56, 0.59, 0.48, 0.82, 0.82, 0.25 , 3.63 , 58.02053501409646
'J0203+1134', '2001-03-12', 'RDV26', '32.0', '2292.474375', 7.86, 2.45, 93.25, 1.03, 0.87, 0.87, 1., 1., 1.63 , 3.63 , 35.11684124072
'J0203+1134', '2001-03-12', 'RDV26', '32.0', '8646.224375', 1.98, 0.65, 93.75, 0.85, 0.78, 0.67, 0.85, 0.85, 0.68 , 3.63 , 10.990855490062083
'J0203+1134', '2001-04-09', 'RDV27', '32.0', '2302.474375', 5.51, 2.52, 91.06, 0.82, 0.7, 0.67, 0.96, 0.96, 1.55 , 3.63 , 29.455364111101655
'J0203+1134', '2001-04-09', 'RDV27', '32.0', '8646.224375', 1.31, 0.67, 88.25, 0.43, 0.7, 0.56, 0.8, 0.8, 0.23 , 3.63 , 80.76195054446158
'J0203+1134', '2001-05-09', 'RDV28', '32.0', '2302.474375', 5.98, 2.51, 87.94, 0.97, 0.71, 0.71, 1., 1., 1.41 , 3.63 , 37.92264496125008
'J0203+1134', '2001-05-09', 'RDV28', '32.0', '8646.224375', 1.85, 0.69, 90.06, 1.01, 0.75, 0.66, 0.87, 0.87, 0.3 , 3.63 , 55.71498666620581
'J0203+1134', '2001-07-05', 'RDV29', '32.0', '2302.474375', 5.75, 2.75, 95.94, 0.71, 0.78, 0.73, 0.93, 0.93, 1.43 , 3.63 , 37.86146484807998
'J0203+1134', '2001-07-05', 'RDV29', '32.0', '8646.224375', 1.55, 0.74, 94.3, 0.65, 0.75, 0.62, 0.83, 0.83, 0.35 , 3.63 , 38.910709223699456
'J0203+1134', '2001-10-29', 'RDV30', '32.0', '2302.474375', 4.79, 2.08, 67.94, 0.6, -423.1, 0.79, -0., -0., 1.79 , 3.63 , 26.115465040638984
'J0203+1134', '2001-10-29', 'RDV30', '32.0', '8646.224375', 1.36, 0.63, 75., 0.61, 0.73, 0.6, 0.81, 0.81, 0.12 , 3.63 , 289.7948333916181
'J0203+1134', '2002-01-16', 'RDV31', '32.0', '2302.474375', 6.11, 2.79, 94.7, 0.57, 0.87, 0.83, 0.94, 0.94, 1.38 , 3.63 , 46.25388959498403
'J0203+1134', '2002-01-16', 'RDV31', '32.0', '8646.224375', 1.63, 0.71, 95.8, 0.41, 0.83, 0.68, 0.82, 0.82, 0.39 , 3.63 , 33.224005395828335
'J0203+1134', '2002-03-06', 'RDV32', '32.0', '2292.474375', 6.85, 2.71, 96.06, 0.65, 0.89, 0.66, 0.74, 0.74, 1.28 , 3.63 , 43.11397642102502
'J0203+1134', '2002-03-06', 'RDV32', '32.0', '8646.224375', 1.89, 0.68, 94.75, 0.35, 0.79, 0.65, 0.82, 0.82, 0.34 , 3.63 , 41.75576851909338
'J0203+1134', '2002-03-09', 'BR077', '60.0', '15335.224375', 1.27, 0.62, 100.4, 0.27, 0.68, 0.56, 0.83, 0.83, 0.23 , 3.63 , 26.283984274823677
'J0203+1134', '2002-05-08', 'RDV33', '32.0', '2302.474375', 8.37, 4.96, 62.84, 0.86, 0.83, 0.83, 1., 1., 1.51 , 3.63 , 38.96168308139509
'J0203+1134', '2002-05-08', 'RDV33', '32.0', '8646.224375', 2.3, 1.33, 63.16, 0.62, 0.82, 0.67, 0.82, 0.82, 0.33 , 3.63 , 45.61832680635955
'J0203+1134', '2002-07-24', 'RDV34', '32.0', '2302.474375', 8.88, 5.59, 48.94, 1.44, 0.89, 0.89, 1., 1., 1.43 , 3.63 , 45.92833442849226
'J0203+1134', '2002-07-24', 'RDV34', '32.0', '8646.224375', 2.36, 1.49, 50.12, 1.32, 0.85, 0.7, 0.82, 0.82, 0.2 , 3.63 , 125.84213318265735
'J0203+1134', '2002-09-25', 'RDV35', '32.0', '2302.474375', 9.26, 2.31, 90.75, 1.68, 0.72, 0.72, 1., 1., 1.52 , 3.63 , 33.49616740191214
'J0203+1134', '2002-09-25', 'RDV35', '32.0', '8646.224375', 2.67, 0.6, 90., 1.61, 0.69, 0.69, 1., 1., 0.43 , 3.63 , 28.12111523705592
'J0203+1134', '2002-12-11', 'RDV36', '32.0', '2309.474375', 13.72, 3.16, 96.8, 1.13, 0.84, 0.84, 1., 1., 1.91 , 3.63 , 24.30500316696433
'J0203+1134', '2002-12-11', 'RDV36', '32.0', '8646.224375', 4.02, 0.72, 97., 1.11, 0.69, 0.63, 0.92, 0.92, 0.16 , 3.63 , 188.19854099565296
'J0203+1134', '2003-03-12', 'RDV37', '32.0', '2309.474375', 8.41, 2.6, 96.44, 0.66, 0.87, 0.62, 0.72, 0.72, 1.46 , 3.63 , 30.862053034941546
'J0203+1134', '2003-03-12', 'RDV37', '32.0', '8646.224375', 2.29, 0.67, 95.75, 0.52, 0.78, 0.65, 0.83, 0.83, 0.44 , 3.63 , 25.179828687722438
'J0203+1134', '2003-06-18', 'RDV39', '32.0', '2309.474375', 7.52, 2.22, 92.94, 2.29, 0.82, 0.82, 1., 1., 1.24 , 3.63 , 56.29838742195519
'J0203+1134', '2003-06-18', 'RDV39', '32.0', '8646.224375', 2.14, 0.6, 93.1, 2.26, 0.48, 0.45, 0.95, 0.95, 0.28 , 3.63 , 44.03405093752591
'J0203+1134', '2003-07-09', 'RDV40', '32.0', '2309.474375', 6.98, 3.05, 97.4, 0.56, 0.92, 0.92, 1., 1., 1.32 , 3.63 , 56.12505231727675
'J0203+1134', '2003-07-09', 'RDV40', '32.0', '8646.224375', 1.86, 0.8, 98., 0.4, 0.77, 0.61, 0.79, 0.79, 0.37 , 3.63 , 33.4155800178518
'J0203+1134', '2003-09-17', 'RDV41', '32.0', '2309.474375', 6.51, 2.65, 96.7, 0.59, 1.01, 0.73, 0.73, 0.73, 1.44 , 3.63 , 37.44345382366194
'J0203+1134', '2003-09-17', 'RDV41', '32.0', '8646.224375', 1.82, 0.73, 97.75, 0.49, 0.72, 0.6, 0.83, 0.83, 0.48 , 3.63 , 19.565551300537077
'J0203+1134', '2005-05-12', 'BP118', '32.0', '2309.474375', 8.72, 4.48, 104.4, 1.39, 0.97, 0.97, 1., 1., 1.27 , 3.63 , 63.97690712345199
'J0203+1134', '2005-05-12', 'BP118', '32.0', '8646.224375', 2.37, 1.26, 103.5, 1.54, 0.75, 0.75, 1., 1., 1.16 , 3.63 , 4.244206699309872
'J0203+1134', '2005-06-01', 'BP118', '32.0', '2309.474375', 8.26, 3.57, 87.3, 1.61, 0.9, 0.9, 1., 1., 1.43 , 3.63 , 46.95188862589659
'J0203+1134', '2005-06-01', 'BP118', '32.0', '8646.224375', 2.21, 0.95, 86.25, 2.09, 0.74, 0.65, 0.88, 0.88, 0.7 , 3.63 , 9.893239828486935
'J0203+1134', '2005-07-08', 'BK124', '32.0', '2309.474375', 10.59, 3.92, 90.6, 1.73, 0.94, 0.94, 1., 1., 1.33 , 3.63 , 56.71179124408877
'J0203+1134', '2005-07-08', 'BK124', '32.0', '8646.224375', 2.41, 1.12, 88.3, 1.44, 0.74, 0.66, 0.89, 0.89, 0.8 , 3.63 , 7.718855329537281
'J0203+1134', '2008-04-02', 'RDV68', '32.0', '2309.474375', 8.9, 6.54, 101.94, 0.83, 0.9, 0.9, 1., 1., 1.32 , 3.63 , 54.88233470497645
'J0203+1134', '2008-04-02', 'RDV68', '32.0', '8646.224375', 2.46, 1.84, 98.4, 0.74, 0.6, 0.48, 0.79, 0.79, 0.77 , 3.63 , 6.090706391548139
'J0203+1134', '2011-05-16', 'bc196q2', '128.0', '8354.99', 2.31, 0.98, 94.8, 0.49, 0.72, 0.53, 0.74, 0.74, 0.67 , 3.63 , 9.673422679034314
'J0203+1134', '2013-05-07', 's4195a', '256.0', '7624.0', 3.06, 1.6, 99.6, 1.21, 0.7, 0.68, 0.97, 0.97, 1.39 , 3.63 , 3.4036488692811697
'J0203+1134', '2014-04-01', 'rv104', '32.0', '2305.25', 6.12, 3.55, 117.75, 1.78, 1.1, 1.1, 1., 1., 1.19 , 3.63 , 82.12177570061593
'J0203+1134', '2014-04-01', 'rv104', '32.0', '8635.75', 1.72, 0.75, 97.6, 0.96, 0.61, 0.48, 0.79, 0.79, 0.52 , 3.63 , 13.35510369882886
'J0203+1134', '2015-06-12', 'bs241f', '256.0', '7624.0', 2.6, 0.99, 95.8, 0.82, 0.61, 0.61, 1., 1., 1.28 , 3.63 , 3.6500996538468216
'J0203+1134', '2015-11-16', 'bp192c33', '256.0', '4344.0', 4.49, 2.11, 87.06, 0.26, 0.71, 0.75, 1.06, 1.06, 1.87 , 3.63 , 6.439750477077399
'J0203+1134', '2015-11-16', 'bp192c33', '256.0', '7624.0', 2.58, 1.22, 88.06, 0.3, 0.49, 0.49, 1., 1., 1.56 , 3.63 , 1.9387645841754833
'J0203+1134', '2016-07-29', 'bp192h92', '256.0', '4344.0', 4.38, 2., 95.4, 0.42, 0.66, 0.68, 1.03, 1.03, 1.76 , 3.63 , 6.569998473155568
'J0203+1134', '2016-07-29', 'bp192h92', '256.0', '7624.0', 2.54, 1.15, 95.94, 0.35, 0.45, 0.45, 1., 1., 1.72 , 3.63 , 1.482445254348782
'J0203+1134', '2018-06-15', 'bs264b', '128.0', '2276.0', 8.98, 3.27, 95.4, 1.08, 1.03, 1.03, 1., 1., 1.21 , 3.63 , 76.29013287097112
'J0203+1134', '2018-06-15', 'bs264b', '384.0', '8652.0', 2.41, 0.9, 95.44, 0.63, 0.39, 0.27, 0.69, 0.69, 0.84 , 3.63 , 2.8822773655237137
'J0203+1134', '2018-12-12', 'sb072b8', '256.0', '4344.0', 4.03, 1.56, 91.2, 0.76, 0.71, 0.71, 1., 1., 1.68 , 3.63 , 7.508630747302202
'J0203+1134', '2018-12-12', 'sb072b8', '256.0', '7624.0', 2.52, 0.98, 95.1, 1.66, 0.42, 0.3, 0.72, 0.72, 0.97 , 3.63 , 3.0949679033854953
'J0203+1134', '2021-09-08', 'rv149', '64.0', '2277.75', 4.79, 2.04, 68.7, 0.56, 0.54, 0.51, 0.95, 0.95, 1.09 , 3.63 , 46.79677142782046
'J0203+1134', '2021-09-08', 'rv149', '64.0', '8635.75', 1.59, 0.67, 93.25, 0.48, 0.5, 0.29, 0.59, 0.59, 0.24 , 3.63 , 39.459835913012384
'J0203+1134', '2022-10-04', 'bp252au', '512.0', '4352.0', 5.1, 2.08, 121.7, 1.87, 0.39, 0.39, 1., 1., 1.14 , 3.63 , 8.933027142540775
'J0203+1134', '2022-10-04', 'bp252au', '512.0', '7616.0', 3.25, 1.16, 121.44, 1.56, 0.15, 0.15, 1., 1., 1.11 , 3.63 , 1.1581399934783199
